Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,way,54,57,3.088981,3.2882702,,0.5997571,0.009018032811582088,0.0013782059540972114,0.0033750229049474,0.008065085858106613,0.010345815680921078,0.13570313155651093,0.03135044127702713,0.01461583562195301,0.011346527375280857,0.007602234371006489,0.0295451320707798,0.06564714014530182,0.2572840750217438,0.17688915133476257,0.033410876989364624,0.005595055874437094,0.0010443907231092453,0.07448549568653107,0.14984890818595886,0.134094700217247,0.004837309941649437,0.023750655353069305,0.4997672438621521,0.0005042055272497237,0.0022919585462659597,0.005070012994110584,0.025428203865885735,0.0074411784298717976,0.004284937400370836,0.010945781134068966,0.024632997810840607,0.0009303342667408288,0.0012025184696540236,0.0017499650130048394,0.12562638521194458,0.0010427976958453655,0.0005705102230422199,0.0007164454436860979,0.0016410871176049113,0.005841459613293409,0.12732818722724915,0.004582451656460762,0.00038651295471936464,0.007924012839794159,0.03391658514738083,0.008498942479491234,0.0007260610000230372,0.004658976104110479,0.23193927109241486,0.05056300014257431,0.008939564228057861,0.007205434143543243,0.0107340132817626,,,,,,,,,,,,,,,
unknown,that,58,62,3.2882702,3.3679857,,0.5997571,0.016147447749972343,0.0019154386827722192,0.005320664960891008,0.01338338665664196,0.006581002380698919,0.08936525881290436,0.014445544220507145,0.02388908341526985,0.011295163072645664,0.007241527549922466,0.03772187605500221,0.07922516763210297,0.2667670249938965,0.28921300172805786,0.04763663560152054,0.0070044538006186485,0.0009698080830276012,0.05148140713572502,0.04891505837440491,0.13098055124282837,0.005885293707251549,0.007554254494607449,0.5511107444763184,0.0005414633778855205,0.0016003623604774475,0.003354844404384494,0.03566945716738701,0.010695863515138626,0.006592586170881987,0.014372841455042362,0.011548284441232681,0.0010016228770837188,0.0005542532890103757,0.001192813622765243,0.2770811915397644,0.001618128502741456,0.00055654690368101,0.0009277331409975886,0.00048805715050548315,0.007153418380767107,0.12620319426059723,0.0034628345165401697,0.00047070940490812063,0.0019687407184392214,0.054737869650125504,0.011939920485019684,0.0010471368441358209,0.0027772863395512104,0.1706032007932663,0.10133665055036545,0.006372092291712761,0.0033258111216127872,0.010595313273370266,,,,,,,,,,,,,,,
unknown,a,63,64,3.3679857,3.5672748,,0.5997571,0.01797720417380333,0.0021820925176143646,0.005945926066488028,0.014531104825437069,0.005354308523237705,0.07604628056287766,0.01450837217271328,0.025909624993801117,0.011580460704863071,0.006773409899324179,0.042875293642282486,0.09748898446559906,0.3042732775211334,0.33889925479888916,0.04437601566314697,0.007862916216254234,0.0009014947572723031,0.054585911333560944,0.03491458296775818,0.10406944155693054,0.004740795586258173,0.0065767522901296616,0.5470253229141235,0.0006021612789481878,0.0015668668784201145,0.003357021836563945,0.039364561438560486,0.012886554934084415,0.005659874528646469,0.015342199243605137,0.010740038007497787,0.0012127062072977424,0.0005171878729015589,0.0010216525988653302,0.30825182795524597,0.0018804442370310426,0.0006220081122592092,0.001043961034156382,0.00043157979962415993,0.008438837714493275,0.117609903216362,0.003650891361758113,0.0005265179788693786,0.0015456590335816145,0.05501078814268112,0.013550752773880959,0.001048172009177506,0.002472983207553625,0.13199953734874725,0.10087645798921585,0.00625180546194315,0.003143396694213152,0.011768514290452003,,,,,,,,,,,,,,,
unknown,b,65,66,3.5672748,3.766564,,0.5997571,0.024575522169470787,0.002986025996506214,0.008346536196768284,0.016692351549863815,0.0046605984680354595,0.06215681880712509,0.01616887003183365,0.02596135251224041,0.01650046557188034,0.005689720157533884,0.04297889769077301,0.1097492203116417,0.32703086733818054,0.29619520902633667,0.03888660669326782,0.008064384572207928,0.0008617602288722992,0.06527311354875565,0.036248452961444855,0.10719455033540726,0.0051503474824130535,0.007567804306745529,0.5256182551383972,0.0007655143272131681,0.002469610655680299,0.00550238648429513,0.04086774215102196,0.014948412775993347,0.004889741539955139,0.014154192991554737,0.012885636650025845,0.0014851113082841039,0.0007662382558919489,0.001366606098599732,0.29056763648986816,0.0020314124412834644,0.00095652713207528,0.0010825075441971421,0.0005865796119906008,0.009384832344949245,0.11253661662340164,0.004666189197450876,0.0008390812436118722,0.0017305666115134954,0.04592154920101166,0.015140934847295284,0.0019106583204120398,0.0034734858199954033,0.13035033643245697,0.0944305881857872,0.010907014831900597,0.0032027214765548706,0.013768102042376995,,,,,,,,,,,,,,,
unknown,should,67,73,3.766564,3.9259953,,0.5997571,0.0261788722127676,0.004036226775497198,0.018898066133260727,0.020927533507347107,0.004253835882991552,0.07330696284770966,0.00906331092119217,0.01918834075331688,0.021443085744976997,0.006353911943733692,0.06356965750455856,0.13785727322101593,0.28336668014526367,0.3993370831012726,0.05261550471186638,0.009861183352768421,0.000872040051035583,0.06758147478103638,0.028613880276679993,0.1731131225824356,0.006705005187541246,0.005230691283941269,0.367849200963974,0.0006840687128715217,0.0027715081814676523,0.008744458667933941,0.038604069501161575,0.019681522622704506,0.004572052508592606,0.008246758952736855,0.006309124641120434,0.0015534271951764822,0.0009423972805961967,0.001060664071701467,0.33880406618118286,0.002003092784434557,0.0015350243775174022,0.0016163670225068927,0.0005500555853359401,0.010110625065863132,0.1201024129986763,0.0029271896928548813,0.0016749323112890124,0.0015713984612375498,0.05152852088212967,0.017278097569942474,0.003976910375058651,0.0038331456016749144,0.06414325535297394,0.04330291971564293,0.016202140599489212,0.0030444643925875425,0.009907823987305164,,,,,,,,,,,,,,,
unknown,be,74,76,3.9259953,4.0455685,,0.5997571,0.026828670874238014,0.003942596726119518,0.02036011964082718,0.01859303191304207,0.0038929542060941458,0.07647278904914856,0.009426196105778217,0.020697586238384247,0.019782952964305878,0.006721223704516888,0.06759346276521683,0.14028878509998322,0.304954469203949,0.4079604744911194,0.041586294770240784,0.012077110819518566,0.0009248300339095294,0.07057047635316849,0.03124852105975151,0.12976744771003723,0.004779465030878782,0.005803056061267853,0.32562580704689026,0.0007425321964547038,0.00261646113358438,0.009285560809075832,0.042332347482442856,0.01896941103041172,0.004219105467200279,0.009004293009638786,0.00523058045655489,0.0023367947433143854,0.0009962362237274647,0.0008278820896521211,0.3367685377597809,0.0024154374841600657,0.0015171979321166873,0.0015114506240934134,0.0006722082616761327,0.010695469565689564,0.14951641857624054,0.004357211757451296,0.0014519152464345098,0.001973784761503339,0.047480661422014236,0.021291399374604225,0.002735023619607091,0.0034296493977308273,0.07135970890522003,0.058340102434158325,0.016504773870110512,0.0036851007025688887,0.011325732804834843,,,,,,,,,,,,,,,
unknown,able,77,81,4.0455685,4.3245735,,0.5997571,0.026508307084441185,0.003296193201094866,0.01334819383919239,0.0172071885317564,0.004155447706580162,0.07036756724119186,0.012784513644874096,0.021915415301918983,0.021376026794314384,0.008055556565523148,0.06773051619529724,0.13518351316452026,0.28873929381370544,0.36580193042755127,0.045092251151800156,0.011918330565094948,0.0009086773497983813,0.08247742801904678,0.037736061960458755,0.13483953475952148,0.0051565226167440414,0.006802828051149845,0.4529014229774475,0.0007563427789136767,0.002889712108299136,0.008478587493300438,0.03695833683013916,0.017295604571700096,0.005366277415305376,0.009355368092656136,0.008947637863457203,0.001796102849766612,0.0009695811895653605,0.0010170378955081105,0.2820075750350952,0.0019033788703382015,0.0011132035870105028,0.0010850729886442423,0.0007332801469601691,0.01191912591457367,0.1399274617433548,0.005219018552452326,0.0012041121954098344,0.0022158571518957615,0.0487184002995491,0.020221970975399017,0.002966579981148243,0.004158273804932833,0.08493591099977493,0.05993257835507393,0.016508758068084717,0.004320334177464247,0.014432311989367008,,,,,,,,,,,,,,,
unknown,to,82,84,4.3245735,4.56372,,0.5997571,0.025241723284125328,0.0032786978408694267,0.014190257526934147,0.0173550583422184,0.004611982498317957,0.07781326770782471,0.012556897476315498,0.02217983454465866,0.022702854126691818,0.007739445194602013,0.06305909901857376,0.13039647042751312,0.3215319812297821,0.366060733795166,0.04482545703649521,0.010093704797327518,0.0010022125206887722,0.07338418811559677,0.03986441344022751,0.1418699324131012,0.005594103597104549,0.007338047958910465,0.4238329827785492,0.0007318689022213221,0.003018247429281473,0.008974755182862282,0.03427547588944435,0.018042946234345436,0.005659380462020636,0.008667483925819397,0.008471253328025341,0.0017283214256167412,0.0010199532844126225,0.0011016594944521785,0.30444949865341187,0.0017579124541953206,0.0010790872620418668,0.001041396870277822,0.0007877829484641552,0.010059172287583351,0.13270527124404907,0.004246314987540245,0.001281487406231463,0.002333214273676276,0.04828200116753578,0.017228851094841957,0.0033499100245535374,0.004207527730613947,0.09048447012901306,0.05633222684264183,0.0167094599455595,0.004311086609959602,0.01146590057760477,,,,,,,,,,,,,,,
unknown,fly.,85,89,4.56372,5.0021563,,0.5997571,0.019656235352158546,0.0031228086445480585,0.020436279475688934,0.016597718000411987,0.004108828026801348,0.07489564269781113,0.010917493142187595,0.018213290721178055,0.025409074500203133,0.007762130815535784,0.07318997383117676,0.19089102745056152,0.32130366563796997,0.3922394812107086,0.04370059445500374,0.009131846018135548,0.001198829268105328,0.09522870928049088,0.03084937483072281,0.1364492028951645,0.005791837815195322,0.007197780068963766,0.3501713275909424,0.0006828594487160444,0.003262014826759696,0.009406261146068573,0.02970798686146736,0.022901754826307297,0.004495453089475632,0.0060992673970758915,0.007466255687177181,0.001390101038850844,0.0010575397172942758,0.001165839727036655,0.3241828978061676,0.0013194697676226497,0.0011282655177637935,0.0009593589347787201,0.0008146172040142119,0.009717521257698536,0.1415846347808838,0.0025940989144146442,0.0016509146662428975,0.001994810765609145,0.04198000952601433,0.015758130699396133,0.004694832023233175,0.004217979963868856,0.06650534272193909,0.03596438094973564,0.01602899841964245,0.0036290211137384176,0.009552884846925735,,,,,,,,,,,,,,,
unknown,Its,90,93,5.2014456,5.4007344,,0.5997571,0.01890256628394127,0.0031659232918173075,0.02329885959625244,0.016547249630093575,0.005161150824278593,0.08235950022935867,0.011842544190585613,0.021429549902677536,0.02220928482711315,0.009893610142171383,0.06923704594373703,0.18773765861988068,0.32037824392318726,0.376669317483902,0.044202856719493866,0.008543365634977818,0.001521519967354834,0.07850932329893112,0.03343138471245766,0.13355784118175507,0.006955097429454327,0.008650137111544609,0.2877378463745117,0.0007684847805649042,0.003114209743216634,0.0073141311295330524,0.02858356386423111,0.02574615366756916,0.004930481780320406,0.007170285563915968,0.00878384243696928,0.0013314750976860523,0.0010004205396398902,0.0016236209776252508,0.33359530568122864,0.0013924783561378717,0.0009573591523803771,0.0011990027269348502,0.0009207423427142203,0.008523802272975445,0.14147011935710907,0.002261393005028367,0.0014224672922864556,0.002304879715666175,0.04109686240553856,0.014761623926460743,0.004228953272104263,0.0041404590010643005,0.07228132337331772,0.03733763471245766,0.011132649146020412,0.0036779509391635656,0.0087689608335495,,,,,,,,,,,,,,,
unknown,wings,94,99,5.4007344,5.6398816,,0.5997571,0.019259391352534294,0.0030894626397639513,0.02513488568365574,0.01931883580982685,0.004575527738779783,0.08927564322948456,0.008972015231847763,0.020769281312823296,0.021311383694410324,0.010495356284081936,0.06321121752262115,0.1921219527721405,0.295542448759079,0.37600865960121155,0.04629633575677872,0.007792292162775993,0.001579183735884726,0.09019863605499268,0.032192811369895935,0.1388271152973175,0.0060588461346924305,0.006572979036718607,0.2930625379085541,0.0006913305842317641,0.0028391305822879076,0.005404030904173851,0.032640986144542694,0.026233790442347527,0.005934267304837704,0.007401780690997839,0.006305281072854996,0.0010478092590346932,0.0007675155065953732,0.0011172487866133451,0.3314555287361145,0.0013951543951407075,0.0008658848819322884,0.001135392696596682,0.0006691684830002487,0.0089043527841568,0.14203444123268127,0.0016097284387797117,0.001405836665071547,0.001763138105161488,0.04519636556506157,0.013743780553340912,0.004286781884729862,0.0035862959921360016,0.0627463236451149,0.0363173745572567,0.00828825868666172,0.0034865711349993944,0.008480102755129337,,,,,,,,,,,,,,,
unknown,are,100,103,5.6398816,5.8790283,,0.5997571,0.019224273040890694,0.0032034916803240776,0.024527177214622498,0.01789087988436222,0.0039976779371500015,0.08136509358882904,0.008235769346356392,0.022051718086004257,0.019075535237789154,0.010867158882319927,0.06722420454025269,0.2144002914428711,0.31021925806999207,0.37778523564338684,0.03898889571428299,0.008087593130767345,0.0017075695795938373,0.0979541465640068,0.026113202795386314,0.10249572992324829,0.004476954694837332,0.005948125384747982,0.2576931118965149,0.0007247469620779157,0.002410680754110217,0.00430451100692153,0.03339478746056557,0.028349444270133972,0.0054624807089567184,0.007778521161526442,0.005414313171058893,0.0010251679923385382,0.0006589771364815533,0.0009005015017464757,0.3398027718067169,0.0014392794109880924,0.0008500684634782374,0.0011654539266601205,0.0006177537143230438,0.009634005837142467,0.14495107531547546,0.0015017511323094368,0.0013509844429790974,0.0014928728342056274,0.03759538382291794,0.014379608444869518,0.0038750560488551855,0.002981244819238782,0.05476876348257065,0.037403494119644165,0.006434298120439053,0.003539531957358122,0.009177250787615776,,,,,,,,,,,,,,,
unknown,too,104,107,5.8790283,6.1580334,,0.5997571,0.02113826386630535,0.002964933402836323,0.02744654007256031,0.027432313188910484,0.0031504889484494925,0.07471876591444016,0.005876407027244568,0.028692472726106644,0.020740430802106857,0.01384583581238985,0.07612568140029907,0.19310852885246277,0.23259617388248444,0.4154057800769806,0.048114337027072906,0.007927668280899525,0.000990841188468039,0.06036736071109772,0.027327420189976692,0.12144993245601654,0.006486067548394203,0.005137944128364325,0.21556349098682404,0.0006078195292502642,0.0033167784567922354,0.008193344809114933,0.02301459014415741,0.028691617771983147,0.006459125317633152,0.0053956164047122,0.004041207022964954,0.0008039312670007348,0.0006075829151086509,0.0011972052743658423,0.3159645199775696,0.0012011914514005184,0.0006586750969290733,0.001949199941009283,0.0007578477379865944,0.008727813139557838,0.2594379186630249,0.0020831506699323654,0.0012712011812254786,0.001871512271463871,0.04791788384318352,0.0146283358335495,0.003987988922744989,0.0036903643049299717,0.07061079889535904,0.04723988100886345,0.012000728398561478,0.0037846083287149668,0.009123971685767174,,,,,,,,,,,,,,,
unknown,small,108,113,6.1580334,6.3174644,,0.5997571,0.01521272398531437,0.003163809422403574,0.033547405153512955,0.025048047304153442,0.004416688811033964,0.09997093677520752,0.005957662593573332,0.013832935132086277,0.024477098137140274,0.013747381046414375,0.060417599976062775,0.19038861989974976,0.2700723707675934,0.35122475028038025,0.05481428653001785,0.007223558612167835,0.0015317098004743457,0.0777755007147789,0.038571201264858246,0.1768956035375595,0.008083580993115902,0.0049596852622926235,0.2588808834552765,0.000604155589826405,0.003789932234212756,0.003940104506909847,0.02645047940313816,0.025924276560544968,0.005592296831309795,0.0056795766577124596,0.004174921661615372,0.0005597497802227736,0.0007641540141776204,0.0009945255005732179,0.31025370955467224,0.0013637454248964787,0.0011248118244111538,0.001779775251634419,0.0006138941389508545,0.008946490474045277,0.13206322491168976,0.0008484709542244673,0.0021839728578925133,0.0016309700440615416,0.038622669875621796,0.012388656847178936,0.006935245357453823,0.004377956502139568,0.05007953196763992,0.0230544600635767,0.0057203564792871475,0.0029657583218067884,0.006569962948560715,,,,,,,,,,,,,,,
